2016 Immigration policy,2020 For whom R voted (pre/early),2020 Media: TV mention,2016 Feeling Therm: Rep Party,2016 Death penalty (summary),2016 Voted in Nov election (post),2020 Media: Radio mention,2016 Media: TV news mention,2020 Party ID (basic),2020 Lib-Con 7pt scale,2020 Media: Internet mention,2020 Gun stance (difficulty buying),2016 Forced Lib or Con,Original (2016) Westat Case ID,2016 Race summary,2016 Media: Newspapers mention,2016 Attention to news,2016 For whom R voted (post),2016 ACA (2010 health care) favor/oppose,2020 For whom R voted (post),2020 Feeling Therm: Dem Party,2016 Post-election weight (full),2016 Attention to politics,2020 Attention to politics,2020 Where R is registered (pre),2016 Case ID,2016 Feeling Therm: Dem Party,2020 Voted in Nov election (post),2020 Media: Newspapers mention,2016 Party ID summary,2020 Interest in campaigns,2020 Forced Lib or Con,2016 Education level,2020 Already voted (pre),2020 Hispanic indicator,2016 Lib-Con 7pt scale,2016 Party ID (basic),2020 Age (summary),2020 Case ID,2016 Pre-election weight (full),2016 Gun stance (make it more difficult),2020 Race/Ethnicity (summary),2016 Media: Radio mention,2020 Death penalty (summary),2020 ACA approval (summary),2016 Registered to vote (pre),Panel post-election weight (2016-2020),2016 Strength of Party ID,2020 Media: No mention,2016 For whom R voted (pre),2020 Party ID summary,2020 Strength of Party ID,2020 Immigration policy,2016 Hispanic indicator,2016 Interest in campaigns,2020 Mode of interview (pre),Panel pre-election weight (2016-2020),2020 Education level,2020 Feeling Therm: Rep Party,2016 Age group,2016 Mode of interview,2016 Voted for President (pre)
2.0,2.0,1.0,70.0,1.0,4.0,1.0,1.0,2.0,6.0,1.0,3.0,-1.0,300124.0,1.0,1.0,2.0,2.0,6.0,-1.0,40.0,0.4548,1.0,1.0,1.0,54.0,30.0,-1.0,1.0,6.0,1.0,-1.0,11.0,1.0,2.0,6.0,2.0,59.0,208415.0,0.4777,3.0,1.0,1.0,1.0,7.0,1.0,0.4345288936171105,2.0,0.0,-1.0,7.0,1.0,3.0,2.0,1.0,3.0,0.457985482895598,2.0,60.0,9.0,1.0,-1.0
3.0,-1.0,1.0,15.0,3.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,-1.0,300131.0,1.0,0.0,3.0,1.0,1.0,1.0,70.0,0.6012,3.0,3.0,1.0,55.0,70.0,4.0,0.0,1.0,2.0,-1.0,16.0,2.0,2.0,2.0,1.0,39.0,213042.0,0.6189,1.0,1.0,1.0,3.0,1.0,1.0,0.5397465636315737,1.0,0.0,-1.0,1.0,1.0,3.0,2.0,2.0,3.0,0.5832291531618841,8.0,0.0,5.0,1.0,-1.0
2.0,-1.0,1.0,-99.0,4.0,4.0,1.0,0.0,1.0,7.0,0.0,2.0,2.0,300136.0,5.0,0.0,5.0,1.0,1.0,1.0,100.0,0.4461,5.0,2.0,3.0,57.0,-99.0,4.0,0.0,5.0,3.0,-1.0,2.0,2.0,1.0,99.0,5.0,80.0,205577.0,0.4045,3.0,3.0,0.0,3.0,4.0,3.0,0.5172175348728016,-1.0,0.0,-1.0,1.0,1.0,3.0,1.0,3.0,3.0,0.6085674719510906,1.0,0.0,13.0,1.0,-1.0
3.0,-1.0,1.0,15.0,4.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,-1.0,300140.0,1.0,1.0,3.0,1.0,2.0,1.0,70.0,0.5908,4.0,3.0,1.0,59.0,70.0,4.0,1.0,1.0,2.0,-1.0,13.0,2.0,2.0,2.0,1.0,56.0,213684.0,0.6149,1.0,1.0,1.0,4.0,1.0,1.0,0.528932085532174,1.0,0.0,-1.0,1.0,1.0,4.0,2.0,1.0,3.0,0.5640657248793904,6.0,0.0,8.0,1.0,-1.0
3.0,-1.0,1.0,30.0,-2.0,4.0,1.0,1.0,3.0,5.0,1.0,1.0,-1.0,300143.0,2.0,1.0,2.0,1.0,2.0,5.0,40.0,0.5262,2.0,2.0,1.0,61.0,85.0,4.0,1.0,1.0,1.0,-1.0,10.0,2.0,-9.0,2.0,1.0,-9.0,236458.0,0.4979,1.0,-9.0,1.0,-2.0,4.0,1.0,0.5938733557798608,1.0,0.0,-1.0,3.0,-1.0,-9.0,2.0,1.0,3.0,0.6861448367636233,3.0,40.0,11.0,1.0,-1.0
3.0,-1.0,1.0,40.0,4.0,4.0,0.0,1.0,3.0,4.0,0.0,3.0,1.0,300144.0,2.0,1.0,1.0,1.0,4.0,1.0,70.0,1.2383,1.0,2.0,1.0,62.0,85.0,4.0,0.0,1.0,1.0,1.0,10.0,2.0,2.0,99.0,1.0,80.0,222107.0,1.263,1.0,2.0,1.0,1.0,2.0,1.0,1.6875643903923727,1.0,0.0,-1.0,3.0,-1.0,3.0,2.0,1.0,3.0,1.713972126631353,2.0,30.0,13.0,1.0,-1.0
3.0,-1.0,1.0,50.0,1.0,4.0,0.0,0.0,3.0,99.0,1.0,-6.0,2.0,300146.0,1.0,0.0,-1.0,2.0,2.0,-6.0,50.0,0.5791,5.0,4.0,1.0,63.0,50.0,-6.0,0.0,5.0,3.0,2.0,13.0,2.0,2.0,4.0,3.0,35.0,204321.0,0.6266,3.0,1.0,0.0,2.0,-6.0,3.0,,-1.0,0.0,-1.0,4.0,-1.0,3.0,2.0,3.0,3.0,0.6215524795578151,6.0,50.0,4.0,1.0,-1.0
3.0,-1.0,1.0,30.0,3.0,-1.0,0.0,1.0,1.0,2.0,1.0,1.0,-1.0,300152.0,1.0,0.0,2.0,-1.0,1.0,1.0,85.0,4.9016,2.0,1.0,2.0,67.0,85.0,4.0,1.0,1.0,1.0,-1.0,14.0,2.0,2.0,2.0,1.0,61.0,222473.0,5.1289,1.0,1.0,0.0,4.0,1.0,1.0,4.15157037043613,1.0,0.0,1.0,1.0,1.0,4.0,2.0,1.0,3.0,4.559219135199524,7.0,0.0,9.0,1.0,1.0
2.0,-1.0,1.0,40.0,1.0,1.0,0.0,1.0,1.0,4.0,0.0,1.0,-1.0,300153.0,1.0,0.0,5.0,-1.0,2.0,-1.0,50.0,1.6041,5.0,4.0,3.0,68.0,40.0,2.0,0.0,5.0,2.0,2.0,9.0,2.0,2.0,5.0,3.0,31.0,203236.0,1.656,3.0,1.0,1.0,1.0,4.0,3.0,2.4408387910152958,-1.0,0.0,-1.0,1.0,1.0,1.0,2.0,2.0,3.0,1.941145793871768,3.0,50.0,3.0,1.0,-1.0
3.0,-1.0,1.0,15.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,3.0,-1.0,300165.0,2.0,1.0,3.0,1.0,2.0,1.0,85.0,0.5024,2.0,2.0,1.0,72.0,85.0,4.0,1.0,1.0,1.0,-1.0,14.0,2.0,2.0,2.0,1.0,72.0,220897.0,0.5057,1.0,2.0,1.0,4.0,1.0,1.0,0.4412564327197747,1.0,0.0,-1.0,1.0,1.0,3.0,2.0,2.0,3.0,0.4765184087194218,7.0,0.0,11.0,1.0,-1.0
3.0,-1.0,1.0,15.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,300168.0,6.0,1.0,2.0,1.0,2.0,1.0,85.0,1.4692,1.0,1.0,1.0,73.0,70.0,4.0,1.0,1.0,1.0,-1.0,10.0,2.0,2.0,-8.0,1.0,63.0,231095.0,1.4863,3.0,6.0,1.0,4.0,1.0,1.0,1.3920520458273309,1.0,0.0,-1.0,1.0,1.0,3.0,2.0,1.0,3.0,1.410729233664675,3.0,0.0,10.0,1.0,-1.0
1.0,-1.0,1.0,85.0,2.0,2.0,0.0,1.0,2.0,3.0,0.0,3.0,2.0,300171.0,3.0,0.0,3.0,-1.0,7.0,1.0,50.0,0.5884,1.0,2.0,1.0,76.0,50.0,4.0,0.0,6.0,3.0,-1.0,9.0,2.0,2.0,4.0,2.0,41.0,200046.0,0.5135,3.0,4.0,0.0,1.0,2.0,1.0,0.7415757678821386,2.0,0.0,-1.0,6.0,2.0,1.0,2.0,2.0,3.0,0.7318153173251842,4.0,70.0,-2.0,1.0,-1.0
3.0,-1.0,1.0,60.0,4.0,4.0,1.0,1.0,2.0,6.0,1.0,3.0,3.0,300172.0,1.0,0.0,1.0,2.0,7.0,2.0,0.0,0.3112,2.0,2.0,1.0,77.0,30.0,4.0,0.0,5.0,2.0,-1.0,10.0,2.0,2.0,4.0,3.0,49.0,209784.0,0.311,3.0,1.0,1.0,1.0,7.0,1.0,0.3108092779377526,-1.0,0.0,-1.0,6.0,2.0,3.0,2.0,1.0,3.0,0.3277752092919458,4.0,85.0,7.0,1.0,-1.0
3.0,-1.0,1.0,15.0,3.0,4.0,1.0,1.0,3.0,3.0,1.0,3.0,-1.0,300175.0,1.0,1.0,3.0,1.0,2.0,2.0,50.0,0.5505,3.0,2.0,1.0,78.0,30.0,4.0,0.0,3.0,1.0,-1.0,10.0,2.0,2.0,3.0,3.0,39.0,203632.0,0.5711,1.0,1.0,1.0,4.0,7.0,1.0,0.5788021340242171,-1.0,0.0,-1.0,4.0,-1.0,3.0,2.0,1.0,3.0,0.5974784242291975,3.0,50.0,5.0,1.0,-1.0
3.0,-1.0,1.0,50.0,1.0,-1.0,0.0,0.0,3.0,6.0,0.0,2.0,1.0,300176.0,1.0,0.0,4.0,-1.0,7.0,2.0,10.0,1.3641,3.0,4.0,1.0,79.0,50.0,4.0,0.0,5.0,2.0,-1.0,9.0,2.0,2.0,4.0,3.0,48.0,209630.0,1.3222,3.0,1.0,0.0,1.0,7.0,3.0,1.366119197861991,-1.0,0.0,-1.0,5.0,-1.0,3.0,2.0,3.0,3.0,1.607723430285229,3.0,85.0,6.0,1.0,-1.0
3.0,-1.0,1.0,0.0,4.0,4.0,1.0,1.0,1.0,99.0,1.0,1.0,3.0,300177.0,2.0,0.0,4.0,1.0,3.0,1.0,100.0,1.0373,4.0,2.0,1.0,80.0,100.0,4.0,1.0,2.0,1.0,1.0,9.0,2.0,2.0,99.0,1.0,80.0,223230.0,1.0308,1.0,2.0,1.0,1.0,1.0,1.0,1.5146654147486618,2.0,0.0,-1.0,1.0,1.0,3.0,2.0,2.0,3.0,1.5079789621863045,2.0,60.0,13.0,1.0,-1.0
3.0,-1.0,1.0,75.0,1.0,4.0,0.0,1.0,1.0,6.0,0.0,3.0,2.0,300180.0,5.0,1.0,2.0,1.0,7.0,1.0,70.0,0.2805,1.0,4.0,1.0,82.0,75.0,4.0,0.0,-9.0,2.0,-1.0,12.0,2.0,1.0,4.0,-9.0,69.0,202608.0,0.2539,1.0,3.0,0.0,3.0,1.0,1.0,0.2590155127589496,-1.0,0.0,-1.0,1.0,1.0,3.0,1.0,1.0,3.0,0.2998474319522629,4.0,40.0,11.0,1.0,-1.0
3.0,-1.0,1.0,50.0,1.0,4.0,0.0,1.0,1.0,4.0,0.0,-6.0,1.0,300181.0,1.0,0.0,1.0,1.0,5.0,-6.0,60.0,1.8555,2.0,2.0,1.0,83.0,70.0,-6.0,0.0,1.0,1.0,1.0,9.0,2.0,2.0,4.0,1.0,59.0,210364.0,1.9046,3.0,1.0,1.0,2.0,-6.0,1.0,,1.0,0.0,-1.0,1.0,1.0,3.0,2.0,1.0,3.0,1.9452478949724676,2.0,30.0,9.0,1.0,-1.0
-9.0,-1.0,1.0,30.0,4.0,4.0,0.0,1.0,3.0,4.0,0.0,1.0,1.0,300184.0,2.0,0.0,2.0,1.0,5.0,1.0,60.0,0.4323,2.0,1.0,1.0,85.0,40.0,4.0,1.0,3.0,1.0,1.0,13.0,2.0,2.0,4.0,3.0,59.0,231736.0,0.3921,1.0,2.0,1.0,4.0,1.0,1.0,0.5003986635339721,-1.0,0.0,-1.0,3.0,-1.0,4.0,2.0,1.0,3.0,0.5643800785678975,3.0,0.0,9.0,1.0,-1.0
3.0,-1.0,1.0,10.0,3.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,-1.0,300185.0,1.0,1.0,4.0,-1.0,6.0,1.0,44.0,0.9224,4.0,1.0,1.0,86.0,75.0,4.0,0.0,3.0,3.0,1.0,13.0,2.0,2.0,3.0,0.0,34.0,221012.0,1.0153,1.0,1.0,1.0,4.0,1.0,2.0,1.1092822143249028,-1.0,0.0,-1.0,2.0,2.0,4.0,2.0,3.0,3.0,1.1673202815521453,6.0,56.0,4.0,1.0,-1.0
4.0,-1.0,1.0,30.0,2.0,4.0,0.0,1.0,3.0,2.0,1.0,3.0,-1.0,300186.0,1.0,0.0,3.0,1.0,3.0,1.0,75.0,0.5786,2.0,2.0,1.0,87.0,60.0,4.0,0.0,3.0,1.0,-1.0,14.0,2.0,2.0,2.0,3.0,72.0,207139.0,0.5961,1.0,1.0,1.0,2.0,1.0,1.0,0.5125942595589409,-1.0,0.0,-1.0,3.0,-1.0,3.0,2.0,1.0,3.0,0.5452286380192441,7.0,15.0,11.0,1.0,-1.0
2.0,-1.0,1.0,15.0,2.0,4.0,1.0,1.0,5.0,6.0,1.0,2.0,2.0,300187.0,1.0,0.0,2.0,2.0,7.0,2.0,0.0,1.1928,2.0,1.0,1.0,88.0,15.0,4.0,1.0,5.0,1.0,-1.0,16.0,2.0,2.0,4.0,3.0,46.0,227232.0,1.2481,1.0,1.0,1.0,3.0,6.0,1.0,1.1808356475902373,-1.0,0.0,-1.0,5.0,-1.0,2.0,2.0,1.0,3.0,1.1955287761429578,8.0,60.0,6.0,1.0,-1.0
3.0,-1.0,1.0,0.0,3.0,3.0,1.0,1.0,1.0,5.0,0.0,1.0,-1.0,300198.0,2.0,1.0,4.0,-1.0,2.0,-1.0,100.0,1.5997,4.0,4.0,1.0,92.0,85.0,2.0,1.0,2.0,2.0,-1.0,12.0,2.0,1.0,2.0,1.0,45.0,233954.0,1.5802,1.0,3.0,1.0,4.0,1.0,3.0,2.517613290319981,2.0,0.0,-1.0,2.0,2.0,3.0,2.0,2.0,3.0,2.029193245798866,3.0,0.0,6.0,1.0,-1.0
3.0,-1.0,1.0,10.0,1.0,4.0,1.0,0.0,1.0,2.0,1.0,1.0,-1.0,300204.0,1.0,0.0,1.0,1.0,3.0,1.0,90.0,0.3689,1.0,2.0,2.0,94.0,95.0,4.0,0.0,1.0,1.0,-1.0,10.0,2.0,2.0,2.0,1.0,34.0,231613.0,0.3686,1.0,1.0,1.0,1.0,1.0,1.0,0.4171306637199922,1.0,0.0,-1.0,1.0,1.0,3.0,2.0,1.0,3.0,0.4025031357175013,3.0,0.0,4.0,1.0,-1.0
3.0,-1.0,1.0,40.0,2.0,4.0,0.0,1.0,3.0,5.0,1.0,3.0,-1.0,300207.0,6.0,0.0,3.0,2.0,4.0,2.0,10.0,1.1457,4.0,2.0,1.0,95.0,40.0,4.0,0.0,5.0,2.0,-1.0,13.0,2.0,2.0,5.0,3.0,27.0,223827.0,1.149,3.0,1.0,1.0,2.0,4.0,1.0,1.0992057007072562,-1.0,0.0,-1.0,5.0,-1.0,3.0,2.0,1.0,3.0,1.208128966622036,6.0,40.0,2.0,1.0,-1.0
3.0,-1.0,1.0,60.0,1.0,4.0,1.0,1.0,1.0,4.0,1.0,1.0,-1.0,300209.0,1.0,1.0,3.0,1.0,2.0,1.0,50.0,0.9419,3.0,4.0,1.0,96.0,50.0,4.0,1.0,6.0,2.0,2.0,9.0,2.0,2.0,5.0,2.0,55.0,200138.0,0.9668,1.0,1.0,0.0,1.0,3.0,1.0,0.9873841499037196,2.0,0.0,-1.0,2.0,2.0,3.0,2.0,2.0,3.0,0.9905675405265112,2.0,30.0,8.0,1.0,-1.0
3.0,-1.0,1.0,40.0,-2.0,-1.0,0.0,1.0,3.0,4.0,0.0,1.0,3.0,300215.0,1.0,1.0,4.0,-1.0,6.0,-1.0,60.0,0.2999,3.0,2.0,3.0,99.0,40.0,2.0,1.0,4.0,2.0,2.0,14.0,2.0,2.0,4.0,0.0,70.0,202714.0,0.3111,1.0,1.0,1.0,3.0,4.0,3.0,0.4726367444924213,-1.0,0.0,-1.0,4.0,-1.0,3.0,2.0,3.0,3.0,0.3543578945828805,95.0,85.0,11.0,1.0,-1.0
3.0,-1.0,1.0,70.0,1.0,4.0,1.0,1.0,2.0,5.0,1.0,3.0,-1.0,300217.0,1.0,1.0,4.0,2.0,6.0,2.0,40.0,0.4571,4.0,4.0,1.0,100.0,30.0,4.0,1.0,6.0,2.0,-1.0,12.0,2.0,2.0,5.0,2.0,33.0,217532.0,0.4792,3.0,1.0,1.0,2.0,5.0,1.0,0.4843622915293941,2.0,0.0,-1.0,6.0,2.0,3.0,2.0,3.0,3.0,0.4870100384361737,5.0,60.0,3.0,1.0,-1.0
2.0,-1.0,1.0,15.0,4.0,4.0,1.0,1.0,1.0,3.0,1.0,1.0,-1.0,300222.0,1.0,0.0,3.0,1.0,1.0,1.0,70.0,0.5509,2.0,2.0,1.0,101.0,85.0,4.0,0.0,1.0,1.0,-1.0,13.0,2.0,2.0,2.0,1.0,40.0,203823.0,0.567,1.0,1.0,1.0,2.0,1.0,1.0,0.5172930558735688,1.0,0.0,-1.0,2.0,2.0,3.0,2.0,1.0,3.0,0.534233955375483,6.0,20.0,5.0,1.0,-1.0
3.0,-1.0,1.0,0.0,1.0,4.0,1.0,1.0,1.0,4.0,1.0,3.0,-1.0,300224.0,1.0,1.0,1.0,1.0,2.0,1.0,85.0,1.6382,2.0,2.0,1.0,102.0,85.0,4.0,1.0,1.0,1.0,1.0,13.0,2.0,2.0,3.0,1.0,51.0,218528.0,1.6613,1.0,1.0,1.0,1.0,1.0,1.0,1.561709041849864,1.0,0.0,-1.0,1.0,1.0,3.0,2.0,1.0,3.0,1.6163549846107528,6.0,15.0,7.0,1.0,-1.0
3.0,-1.0,1.0,50.0,1.0,4.0,0.0,1.0,3.0,5.0,0.0,3.0,-1.0,300227.0,1.0,0.0,3.0,1.0,4.0,1.0,50.0,1.418,3.0,3.0,1.0,103.0,50.0,4.0,0.0,4.0,2.0,-1.0,9.0,2.0,2.0,5.0,3.0,-9.0,214113.0,1.4018,3.0,1.0,0.0,2.0,4.0,1.0,1.4607065303464273,-1.0,0.0,-1.0,4.0,-1.0,2.0,2.0,2.0,3.0,1.494494731900391,2.0,50.0,10.0,1.0,-1.0
3.0,1.0,0.0,30.0,-2.0,4.0,1.0,1.0,1.0,2.0,0.0,1.0,-1.0,300228.0,1.0,1.0,2.0,1.0,1.0,-1.0,100.0,2.0076,2.0,3.0,1.0,104.0,85.0,-1.0,1.0,1.0,2.0,-1.0,13.0,1.0,2.0,2.0,1.0,30.0,217839.0,2.1088,1.0,1.0,1.0,2.0,1.0,1.0,2.1877006017222325,1.0,0.0,-1.0,1.0,1.0,4.0,2.0,1.0,3.0,2.173333838209791,6.0,0.0,3.0,1.0,-1.0
3.0,-1.0,1.0,30.0,2.0,4.0,0.0,1.0,3.0,3.0,0.0,3.0,-1.0,300234.0,1.0,1.0,3.0,3.0,1.0,1.0,40.0,1.0883,2.0,1.0,1.0,107.0,40.0,4.0,1.0,3.0,1.0,-1.0,13.0,2.0,2.0,3.0,3.0,54.0,200190.0,1.1388,3.0,1.0,1.0,2.0,1.0,1.0,1.0426442003226275,-1.0,0.0,-1.0,3.0,-1.0,3.0,2.0,2.0,3.0,1.024686241560485,6.0,30.0,8.0,1.0,-1.0
3.0,-1.0,1.0,0.0,4.0,4.0,0.0,1.0,3.0,3.0,0.0,1.0,1.0,300237.0,1.0,0.0,4.0,1.0,1.0,2.0,40.0,0.6549,3.0,3.0,1.0,109.0,100.0,4.0,0.0,3.0,2.0,-1.0,11.0,2.0,2.0,4.0,3.0,72.0,200565.0,0.6544,1.0,1.0,0.0,3.0,4.0,1.0,0.7724960248844944,-1.0,0.0,-1.0,5.0,-1.0,3.0,2.0,2.0,3.0,0.7247197339094408,5.0,85.0,11.0,1.0,-1.0
3.0,-1.0,0.0,70.0,4.0,-1.0,0.0,1.0,3.0,4.0,1.0,1.0,2.0,300238.0,5.0,0.0,4.0,-1.0,4.0,-1.0,50.0,1.165,3.0,4.0,3.0,110.0,70.0,1.0,0.0,3.0,3.0,2.0,9.0,2.0,1.0,4.0,3.0,48.0,204741.0,1.1231,3.0,3.0,1.0,3.0,4.0,3.0,1.9202583578201704,-1.0,0.0,-1.0,4.0,-1.0,3.0,1.0,3.0,3.0,1.6256144789037956,1.0,50.0,2.0,1.0,-1.0
3.0,-1.0,1.0,60.0,2.0,4.0,1.0,1.0,3.0,5.0,1.0,1.0,-1.0,300244.0,6.0,1.0,2.0,2.0,6.0,1.0,50.0,0.9319,1.0,2.0,1.0,113.0,40.0,4.0,1.0,5.0,1.0,-1.0,13.0,2.0,2.0,5.0,3.0,73.0,220347.0,0.8591,1.0,6.0,1.0,1.0,1.0,1.0,1.2973155586809475,-1.0,0.0,-1.0,5.0,-1.0,3.0,2.0,1.0,3.0,1.3845774612341362,6.0,30.0,11.0,1.0,-1.0
3.0,-1.0,0.0,50.0,1.0,1.0,0.0,0.0,3.0,99.0,1.0,3.0,-8.0,300245.0,5.0,0.0,-1.0,-1.0,4.0,-1.0,0.0,1.3433,5.0,4.0,1.0,114.0,50.0,1.0,0.0,3.0,3.0,2.0,10.0,2.0,1.0,99.0,3.0,23.0,212162.0,1.3784,3.0,3.0,0.0,1.0,4.0,1.0,1.9367857234775503,-1.0,0.0,-1.0,4.0,-1.0,3.0,1.0,3.0,3.0,1.5109034630283904,3.0,0.0,1.0,1.0,-1.0
3.0,1.0,1.0,40.0,3.0,4.0,1.0,1.0,1.0,3.0,1.0,1.0,3.0,300246.0,5.0,0.0,4.0,1.0,2.0,-1.0,85.0,0.5592,4.0,3.0,1.0,115.0,70.0,-1.0,1.0,2.0,2.0,-1.0,9.0,1.0,1.0,99.0,1.0,34.0,225861.0,0.5574,1.0,3.0,0.0,3.0,1.0,1.0,0.6551401831861713,2.0,0.0,-1.0,2.0,2.0,3.0,1.0,2.0,3.0,0.7482697239726747,3.0,30.0,4.0,1.0,-1.0
3.0,-1.0,1.0,50.0,1.0,4.0,0.0,1.0,1.0,4.0,1.0,3.0,2.0,300252.0,5.0,1.0,2.0,1.0,4.0,1.0,85.0,0.4849,3.0,2.0,1.0,118.0,85.0,4.0,0.0,1.0,1.0,1.0,13.0,2.0,1.0,99.0,1.0,58.0,228112.0,0.4647,2.0,3.0,1.0,2.0,2.0,2.0,0.5776762232877422,1.0,0.0,-1.0,1.0,1.0,3.0,1.0,1.0,3.0,0.6151891476328775,6.0,15.0,8.0,1.0,-1.0
3.0,-1.0,1.0,0.0,1.0,-1.0,1.0,1.0,2.0,99.0,1.0,3.0,3.0,300254.0,1.0,0.0,3.0,-1.0,6.0,2.0,0.0,1.0485,2.0,4.0,1.0,119.0,100.0,4.0,0.0,1.0,2.0,2.0,9.0,2.0,2.0,99.0,1.0,41.0,213363.0,1.0547,1.0,1.0,0.0,1.0,7.0,3.0,1.1483738951209026,1.0,0.0,-1.0,7.0,1.0,3.0,2.0,3.0,3.0,1.2604973096016452,2.0,100.0,5.0,1.0,-1.0
3.0,-1.0,1.0,50.0,1.0,4.0,1.0,1.0,2.0,4.0,1.0,3.0,2.0,300256.0,1.0,0.0,1.0,2.0,7.0,2.0,0.0,0.1412,2.0,4.0,1.0,121.0,50.0,4.0,0.0,5.0,2.0,2.0,11.0,2.0,2.0,99.0,0.0,73.0,211978.0,0.1465,3.0,1.0,1.0,1.0,1.0,1.0,0.162283596011268,-1.0,0.0,-1.0,7.0,1.0,3.0,2.0,1.0,3.0,0.1654102697774563,4.0,85.0,11.0,1.0,-1.0
3.0,-1.0,1.0,40.0,1.0,4.0,0.0,1.0,5.0,4.0,1.0,3.0,2.0,300261.0,3.0,1.0,4.0,3.0,7.0,3.0,0.0,0.9431,4.0,4.0,1.0,123.0,15.0,4.0,0.0,5.0,3.0,1.0,9.0,2.0,2.0,4.0,3.0,37.0,200022.0,0.9433,3.0,4.0,1.0,1.0,6.0,2.0,1.0718361586366767,-1.0,0.0,-1.0,4.0,-1.0,3.0,2.0,3.0,3.0,1.0892632297748936,3.0,50.0,4.0,1.0,-1.0
1.0,-1.0,1.0,70.0,1.0,-1.0,1.0,1.0,2.0,6.0,1.0,3.0,-1.0,300267.0,1.0,0.0,4.0,-1.0,7.0,2.0,0.0,0.4955,4.0,2.0,1.0,125.0,0.0,4.0,0.0,6.0,2.0,-1.0,9.0,2.0,2.0,6.0,2.0,29.0,210432.0,0.5134,2.0,1.0,1.0,1.0,6.0,3.0,0.6522646808975381,2.0,0.0,-1.0,7.0,1.0,3.0,2.0,2.0,3.0,0.6770490974489742,3.0,85.0,3.0,1.0,-1.0
3.0,-1.0,1.0,30.0,4.0,4.0,1.0,1.0,3.0,99.0,1.0,1.0,-1.0,300270.0,1.0,1.0,2.0,1.0,1.0,1.0,60.0,0.5902,1.0,2.0,1.0,127.0,60.0,4.0,1.0,3.0,3.0,1.0,13.0,2.0,2.0,2.0,3.0,37.0,233015.0,0.6075,1.0,1.0,1.0,3.0,1.0,1.0,0.5452013113296688,-1.0,0.0,-1.0,3.0,-1.0,4.0,2.0,1.0,3.0,0.5519087391290374,6.0,15.0,4.0,1.0,-1.0
1.0,-1.0,1.0,60.0,4.0,4.0,1.0,1.0,2.0,5.0,1.0,-6.0,-1.0,300273.0,1.0,0.0,3.0,2.0,6.0,-6.0,40.0,0.6702,2.0,2.0,1.0,128.0,40.0,-6.0,1.0,6.0,2.0,-1.0,10.0,2.0,2.0,6.0,2.0,61.0,230320.0,0.6912,3.0,1.0,0.0,3.0,-6.0,1.0,,2.0,0.0,-1.0,6.0,2.0,3.0,2.0,2.0,3.0,0.7030480555928044,3.0,60.0,9.0,1.0,-1.0
1.0,-1.0,1.0,70.0,1.0,4.0,0.0,1.0,2.0,6.0,1.0,3.0,-1.0,300278.0,5.0,1.0,4.0,2.0,7.0,2.0,0.0,1.3851,1.0,1.0,1.0,130.0,30.0,4.0,1.0,5.0,1.0,-1.0,9.0,2.0,1.0,5.0,3.0,42.0,235523.0,1.3328,3.0,3.0,1.0,1.0,5.0,1.0,1.768527242761559,-1.0,0.0,-1.0,7.0,1.0,1.0,1.0,1.0,3.0,1.9033105115705784,2.0,85.0,5.0,1.0,-1.0
4.0,-1.0,0.0,-88.0,1.0,4.0,0.0,0.0,3.0,3.0,1.0,-6.0,1.0,300279.0,1.0,0.0,4.0,1.0,2.0,-6.0,15.0,1.3854,4.0,2.0,1.0,131.0,100.0,-6.0,0.0,1.0,2.0,-1.0,9.0,2.0,2.0,99.0,1.0,80.0,213318.0,1.2962,3.0,1.0,0.0,1.0,-6.0,1.0,,1.0,0.0,-1.0,4.0,-1.0,2.0,2.0,2.0,3.0,1.8026035352013037,2.0,0.0,13.0,1.0,-1.0
3.0,-1.0,1.0,70.0,2.0,4.0,0.0,1.0,3.0,5.0,0.0,-6.0,3.0,300282.0,1.0,1.0,2.0,1.0,2.0,-6.0,70.0,0.4169,2.0,2.0,1.0,133.0,70.0,-6.0,0.0,3.0,1.0,-1.0,9.0,-9.0,2.0,4.0,3.0,79.0,234582.0,0.4226,1.0,1.0,1.0,2.0,-6.0,1.0,,-1.0,0.0,-1.0,4.0,-1.0,3.0,2.0,1.0,3.0,0.4841930707545452,2.0,60.0,13.0,1.0,-1.0
2.0,-1.0,-9.0,100.0,-2.0,4.0,-9.0,1.0,2.0,6.0,-9.0,-6.0,2.0,300284.0,1.0,1.0,1.0,2.0,7.0,-6.0,-9.0,0.312,1.0,1.0,1.0,134.0,0.0,-6.0,-9.0,7.0,1.0,-1.0,11.0,2.0,2.0,4.0,2.0,78.0,213752.0,0.3177,3.0,1.0,1.0,2.0,-6.0,1.0,,1.0,-9.0,-1.0,7.0,1.0,2.0,2.0,1.0,3.0,0.3614154219159226,3.0,0.0,12.0,1.0,-1.0
